,CLASSIFICADOR,PRECISAO,REVOGACAO,F1,TREINAMENTO [s],TESTE [s] 
150,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.302006483078003,0.03496885299682617
151,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.3461482524871826,0.031035661697387695
152,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3237669467926025,0.031033754348754883
153,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.319751501083374,0.03399920463562012
154,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3484065532684326,0.7580113410949707
155,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.346428632736206,0.03305196762084961
156,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3369567394256592,0.031002283096313477
157,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.3007323741912842,0.0309751033782959
158,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3047740459442139,0.03200244903564453
159,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.3610012531280518,0.0319828987121582
160,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3250107765197754,0.031018495559692383
161,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.9632420539855957,0.0319669246673584
162,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3032965660095215,0.03203582763671875
163,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.2986493110656738,0.030991315841674805
164,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.2958762645721436,0.031016826629638672
165,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.292083501815796,0.032013654708862305
166,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3361163139343262,0.5720009803771973
167,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.290452003479004,0.031033754348754883
168,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3014483451843262,0.031070709228515625
169,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.2835073471069336,0.030962467193603516
170,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3644819259643555,0.03200387954711914
171,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.331644058227539,0.030970335006713867
172,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3142011165618896,0.030999422073364258
173,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.3450171947479248,0.03694725036621094
174,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,2.6049654483795166,0.03600049018859863
175,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.5499985218048096,0.03400135040283203
176,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.6049609184265137,0.034003496170043945
177,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.6089744567871094,0.04700112342834473
178,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.4070007801055908,0.03499960899353027
179,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.3519830703735352,0.031000614166259766
180,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3669655323028564,0.03199958801269531
181,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,2.1270039081573486,0.030964374542236328
182,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.2910456657409668,0.032015323638916016
183,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.3023278713226318,0.03099966049194336
184,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.2900285720825195,0.03001880645751953
185,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.2911086082458496,0.03096628189086914
186,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.288362979888916,0.03297162055969238
187,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.3019435405731201,0.031001567840576172
188,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,2.0882811546325684,0.030965566635131836
189,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.3279118537902832,0.03099989891052246
190,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3080730438232422,0.03398895263671875
191,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.3287076950073242,0.03200101852416992
192,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3279988765716553,0.031000137329101562
193,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.3214294910430908,0.030966758728027344
194,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.31099534034729,0.031999826431274414
195,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,2.1048173904418945,0.031047344207763672
196,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.2937982082366943,0.03099989891052246
197,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.2731239795684814,0.030961990356445312
198,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.293945074081421,0.0319981575012207
199,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.2853736877441406,0.032038211822509766
200,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.2932510375976562,0.03200936317443848
201,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.3078560829162598,0.033004045486450195
202,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,2.1285786628723145,0.032521963119506836
203,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.3063175678253174,0.031345367431640625
204,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.2876083850860596,0.03199958801269531
205,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.298452377319336,0.03096151351928711
206,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.277266502380371,0.032001495361328125
207,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.2997262477874756,0.031027793884277344
208,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3044154644012451,0.031035661697387695
209,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,2.0665721893310547,0.03196573257446289
210,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3020691871643066,0.031958818435668945
211,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.3132011890411377,0.03400111198425293
212,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3890225887298584,0.03152322769165039
213,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.361001968383789,0.030999422073364258
214,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.346001386642456,0.03299999237060547
215,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.2984378337860107,0.03199887275695801
216,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.391965389251709,0.03200793266296387
217,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,2.1009624004364014,0.033000946044921875
218,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.4519665241241455,0.03499746322631836
219,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.3503639698028564,0.031002521514892578
220,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3040766716003418,0.031000852584838867
221,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.2866723537445068,0.031033039093017578
222,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.2789134979248047,0.031992197036743164
223,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.3509888648986816,0.03196430206298828
224,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,2.0552258491516113,0.03099966049194336
225,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.306964635848999,0.03200173377990723
226,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.304213285446167,0.03196406364440918
227,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.299976110458374,0.031031370162963867
228,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.2889351844787598,0.032037973403930664
229,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.278550386428833,0.031998395919799805
230,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.319908857345581,0.031978607177734375
231,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,2.0247092247009277,0.032006263732910156
232,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3635120391845703,0.031000852584838867
233,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.3045265674591064,0.03403329849243164
234,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3589909076690674,0.03699970245361328
235,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.3343257904052734,0.033007144927978516
236,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3619630336761475,0.031045198440551758
237,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.2910687923431396,0.031034231185913086
238,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3021297454833984,0.032266855239868164
239,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.2968616485595703,0.031053781509399414
240,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,2.3839738368988037,0.031000375747680664
241,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.2945892810821533,0.0309603214263916
242,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.2946546077728271,0.0330348014831543
243,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.3059489727020264,0.03103494644165039
244,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3169658184051514,0.03400158882141113
245,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.3357443809509277,0.03195476531982422
246,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.289116621017456,0.030965328216552734
247,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,2.0153565406799316,0.03195071220397949
248,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.300973653793335,0.03200078010559082
249,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.3420326709747314,0.030964136123657227
250,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.2867918014526367,0.03299975395202637
251,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.2904412746429443,0.031005382537841797
252,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.2963762283325195,0.03130149841308594
253,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.3134307861328125,0.032000064849853516
254,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3404204845428467,0.03300142288208008
255,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.3063535690307617,0.03200054168701172
256,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.356684923171997,0.03300189971923828
257,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,2.4213790893554688,0.03196549415588379
258,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.4619877338409424,0.032000064849853516
259,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.4189667701721191,0.03398585319519043
260,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.4609630107879639,0.04003596305847168
261,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.336864948272705,0.030983924865722656
262,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3449985980987549,0.03399944305419922
263,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.2999968528747559,0.031001806259155273
264,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.2949273586273193,0.03203415870666504
265,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,2.1759655475616455,0.034000396728515625
266,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3510098457336426,0.03199124336242676
267,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.2993974685668945,0.030963897705078125
268,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.2890586853027344,0.03099989891052246
269,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.2932815551757812,0.03099966049194336
270,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.2817368507385254,0.030965328216552734
271,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.2907893657684326,0.03201627731323242
272,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.284374713897705,0.031000852584838867
273,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,2.141753911972046,0.030998706817626953
274,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3059990406036377,0.031000375747680664
275,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.3019294738769531,0.031010866165161133
276,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3097827434539795,0.03400230407714844
277,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.341217279434204,0.034996986389160156
278,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3195555210113525,0.03199958801269531
279,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.3033900260925293,0.03199958801269531
280,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.2976608276367188,0.03000044822692871
281,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.311000108718872,0.032000064849853516
282,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,2.2096757888793945,0.031943559646606445
283,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.302856683731079,0.031000137329101562
284,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.347998857498169,0.031000614166259766
285,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.2839713096618652,0.031000614166259766
286,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3002734184265137,0.034000396728515625
287,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.333808183670044,0.034001827239990234
288,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3511857986450195,0.03092026710510254
289,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.2860000133514404,0.031000375747680664
290,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.2884199619293213,0.03200197219848633
291,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,2.227172374725342,0.030998945236206055
292,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.2967605590820312,0.033007144927978516
293,"AutoEncoder {'batch_size': 8, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.3132104873657227,0.029984235763549805
294,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3251371383666992,0.03296256065368652
295,"AutoEncoder {'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.3079640865325928,0.03099799156188965
296,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3020009994506836,0.030954360961914062
297,"AutoEncoder {'batch_size': 4, 'dropout': 0, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.297480583190918,0.030986309051513672
298,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [8, 4, 4, 8]}",0.5,0.5,0.5,1.3296091556549072,0.033965349197387695
299,"AutoEncoder {'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'hidden_neurons': [4, 2, 2, 4]}",0.5,0.5,0.5,1.4077074527740479,0.032001495361328125
